ID,lat,lon,name,status,COUNTRY
1985,60.15,-1.14,UK - Lerwick_NOCS,active,UK
1986,50.1,-5.54,UK - Newlyn_NOCS,active,UK
1987,58.21,-6.39,UK - Stornoway_NOCS,active,UK
1988,39.355,-74.4183,USA - Atlantic city_IOOS,active,USA
1989,46.9043,-124.1051,USA - Westport_IOOS,active,USA
1990,18.3352,-65.6311,USA -Playa de Fajardo_IOOS,active,USA
1992,37.7717,-122.2983,USA - Alameda San Francisco Bay_IOOS,active,USA
1993,-14.28,-170.69,USA_Pago Pago_IOOS,active,USA
1994,8.7316,167.7362,USA_Kwajalein_IOOS,active,USA
1995,17.5907,-61.8206,USA_Barbuda_IOOS,active,USA
1996,17.6947,-64.7538,USA_Lime Tree Bay_IOOS,active,USA
1997,17.75,-64.705,USA_Christiansted_IOOS,active,USA
1998,17.9701,-67.0464,USA_Magueyes Island_IOOS,active,USA
2000,36.1418,23.0037,Kythira (Prs),active,
2001,36.1418,23.0037,Kythira (Rad),active,
2002,35.224,23.6786,Paleochora (Prs),active,
2003,35.224,23.6786,Paleochora (Rad),active,
2004,36.79751,21.9628,Koroni (Prs),active,
2005,36.79751,21.9628,Koroni (Rad),active,
2006,36.1418,23.0037,Kythira_NOA (Prs),active,
2007,36.1418,23.0037,Kythira_NOA (Rad),active,
2008,35.224,23.6786,Paleochora_NOA (Prs),active,
2009,35.224,23.6786,Paleochora_NOA (Rad),active,
2010,36.79751,21.9628,Koroni_NOA (Prs),active,
2011,36.79751,21.9628,Koroni_NOA (Rad),active,
2012,44.7059,30.7783,EUxRO01,active,Romania
2013,32.64,-16.9067,Funchal (IPMA),active,Portugal
2015,41.185,-8.7033,Leixoes (IPMA),active,Portugal
2016,37.7376,-25.6617,Ponte Delgada (IPMA),active,Portugal
2017,39.951,-8.892,Peniche (IPMA),active,Portugal
2018,36.945,-25.1483,Santa Maria (IPMA),active,Portugal
2019,38.5338,-28.6215,Horta (IPMA),active,Portugal
2020,37.945,-8.892,Sines (IPMA),active,Portugal
2021,38.6932,-9.4154,Cascais (IPMA),active,Portugal
2022,37.0988,-8.6668,Lagos (IPMA),active,Portugal
2024,44.3178,30.4135,EUxRO02,active,Romania
2025,43.9791,29.9364,EUxRO03,active,Romania
2026,38.81728,15.25179,Italy - Strombolicchio (ISPRA),active,Italy 
2027,52.09911,4.263019,Scheveningen,active,Netherlands
2028,52.00729,3.403201,Europlatform,active,Netherlands
2030,53.47384,5.396695,Terschelling Noordzee,active,Netherlands
2031,40.233,25.894,Turkey -Gokceada 30 sec,active,
2032,51.23306,2.920556,Ostende,active,
2033,38.49423,-8.930979,SET-01 - Setubal,active,
2034,36.3358,25.4354,Vlychada,active,Greece
2035,37.438,24.9411,Syros,active,Greece
2036,37.9347,23.6212,Peiraias,active,Greece
2037,39.7902,19.9099,Kerkira,active,Greece
2038,38.78518,15.19077,Ginostra (TAD),active,
2039,43.1345,28.4561,RomaniaEUXBg04,active,Romania
2040,43.4312,28.7995,RomaniaEUXBg05,active,Romania
2041,43.8022,28.6055,RomaniaCoastalGauge,active,Romania
2042,44.1608,28.6572,RomaniaSite01,active,Romania
2043,45.1621,29.7269,RomaniaSite02,active,Romania
2044,43.8015,28.595,RomaniaSite03,active,Romania
2045,7.08333,125.6333,Philippines - Davao_PH_rad,active,
2046,18.017,120.483,Philippines - Currimao_Prs,active,
2047,7.03,125.6333,Philippines - Davao_TEST_1,active,
2048,7.04,125.6333,Philippines - Davao_TEST_2,active,
2049,7.05,125.6333,Philippines - DavaoTEST3,active,
2050,38.49423,-8.930979,SET-01-test,active,
2051,38.49423,-8.930979,SET-01-300-test,active,
2052,33.61,-7.61,Casablanca,active,
2053,53.556,6.748,Germany - Borkum 2,active,
2054,45.81,8.62,ARD-01,active,
2056,43.39524,-1.681623,St Jean-de-Luz,active,France
2057,45.55,-1.066667,Le Verdon,active,France
2058,46.15848,-1.220736,La Pallice,active,France
2059,46.49736,-1.793528,Les Sables D Olonne,active,France
2060,47.8737,-3.90738,Concarneau,active,France
2061,38.69316,-9.415384,Cascais,active,Portugal
2062,28.14671,-15.40761,Las Palmas,active,Spain
2063,43.36861,-8.397751,La Coruna,active,Spain
2064,57.144,-2.08022,Aberdeen,active,Spain
2065,48.38285,-4.494838,Brest,active,Spain
2066,51.1144,1.32255,Dover,active,Spain
2067,54.08533,-4.766917,Port Erin,active,Spain
2068,53.86778,8.7175,Cuxhaven,active,Spain
2069,60.154,-1.140381,Lerwick,active,Spain
2070,58.00639,7.554722,Tredge,active,Spain
2071,52.934,1.302,Cromer,active,Spain
2072,46.15894,-1.219317,La Rochelle - La Pallice,active,Spain
2330,64.6659,24.40708,Raahe Lapaluoto ,active,Finland 
2331,60.15363,24.95622,Helsinki Kaivopuisto ,active,Finland 
2333,65.67291,24.51526,Kemi Ajos ,active,Finland 
2336,63.0815,21.57118,Vaasa Vaskiluoto ,active,Finland 
2337,61.13353,21.46343,Rauma Ulko-Petäjäs ,active,Finland 
2338,60.42828,22.10053,Turku Ruissalo Saaronniemi,active,Finland 
2339,65.0403,25.4182,Oulu Toppila ,active,Finland 
2340,63.70857,22.68958,Pietarsaari Leppäluoto ,active,Finland 
2341,62.34395,21.21483,Kaskinen Ådskär ,active,Finland 
2342,60.03188,20.38482,Föglö Degerby ,active,Finland 
2343,59.82287,22.97658,Hanko Pikku Kolalahti,active,Finland 
2344,60.56277,27.1792,Hamina Pitäjänsaari ,active,Finland 
2345,61.59438,21.46343,Pori Mäntyluoto Kallo,active,Finland 
2347,63.67,22.67,Pietarsaaren Golf ,active,Finland 
2348,65.6956,24.6223,Kemi ,active,Finland 
2349,63.096,21.61577,Vaasa ,active,Finland 
2350,60.45148,22.26869,Turku ,active,Finland 
2351,61.12724,21.51127,Rauma ,active,Finland 
2352,64.68333,24.48333,Raahe ,active,Finland 
2353,65.01236,25.46816,Oulu ,active,Finland 
2354,61.58333,21.48333,Mäntyluoto ,active,Finland 
2355,62.3833,21.2167,Kaskinen ,active,Finland 
2356,60.16952,24.93545,Helsinki ,active,Finland 
2357,59.8333,22.95,Hanko,active,
2358,60.56974,27.19794,Hamina,active,Finland 
2359,60.0305,20.38876,Degerby,active,Finland 
2360,43.5237,8.0109,Italy - Imperia 2,active,
2361,36.1139,28.0696,Kalathos,active,Greece
2362,38.4619,23.599,Xalchida Notia,active,Greece
2363,40.6327,22.9055,Thessaloniki,active,Greece
2364,40.9582,17.3014,Monopoli,active,Greece
2365,18.45833,-67.165,Puerto Rico; U.S.A. - Aguadilla (Crash Boat),active,Puerto Rico; U.S.A.
2366,-41.8674,-73.83305,Chile - Ancud,active,Chile
2367,31.63493,34.49376,Israel - Ashkelon,active,Israel
2368,-36.8314,174.7865,New Zealand - Auckland_NZ,active,New Zealand
2369,44.3916,-68.205,USA - Bar_Harbor_ME 2,active,USA
2370,17.29003,-62.70973,St. Kitts & Nevis - Basseterre (Coast Guard Base),active,St. Kitts & Nevis
2371,9.350921,-82.25771,Panamá - Bocas Del Toro,active,Panamá
2372,-40.5811,-73.73702,Chile - Bahia Mansa_CL 2,active,Chile
2373,36.80221,-6.33813,Spain - Bonanza2,active,Spain
2374,43.5273,-1.51483,France - Boucau-Bayonne 2,active,France
2375,50.7275,1.57746,France - Boulogne-Sur-Mer 2,active,France
2376,-34.63938,-72.04623,Chile - Bucalemu_CL,active,Chile
2377,12.18733,-69.01962,Curaçao - Bullen Bay,active,Curaçao
2378,3.8906,-77.0808,Colombia - Buenaventura 1,active,Colombia
2379,3.8906,-77.0808,Colombia - Buenaventura 2,active,Colombia
2380,50.9694,1.86772,France - Calais 2,active,France
2381,13.12991,-61.1955,Saint Vincent & Grenadines - Calliaqua Coast Guard Base,active,Saint Vincent & Grenadines
2382,17.8875,-66.53083,Puerto Rico; U.S.A. - Caja de Muertos,active,Puerto Rico; U.S.A.
2383,36.9743,-1.89959,Spain - Carboneras,active,Spain
2384,10.3914,-75.5369,Colombia - Cartagena,active,Colombia
2385,10.09405,-61.86548,Trinidad & Tobago - Cedros Bay,active,Trinidad & Tobago
2386,15.79,-86.76,Honduras - La Ceiba Cabotaje Harbor,active,Honduras
2387,49.65,-1.63,France - Cherbourg 2,active,France
2388,11.31667,-60.55,Trinidad & Tobago - Charlotteville,active,Trinidad & Tobago
2389,-52.96,-74.066,Chile - Caleta Meteoro_CL,active,Chile
2390,12.32722,-83.06778,Nicaragua - Corn Island,active,Nicaragua
2391,47.8737,-3.90738,France - Concarneau 2,active,France
2392,-35.35592,-72.4581,Chile - Constitucion_CL,active,Chile
2393,-29.95007,-71.3353,Chile - Coquimbo_CL 2,active,Chile
2394,43.35727,-8.38938,Spain - Acoruna,active,Spain
2395,12.48333,-87.1675,Nicaragua - Puerto Corinto,active,Nicaragua
2396,-39.8866,-73.42748,Chile - Corral_CL 2,active,Chile
2397,-37.02861,-73.15173,Chile - Coronel_CL,active,Chile
2398,-42.48089,-73.75846,Chile - Castro_CL 2,active,Chile
2399,49.93,1.085,France - Dieppe 2,active,France
2400,51.04809,2.366698,France - Dunkerque 2,active,France
2401,19.66,57.72,Oman - Duqm,active,Oman
2402,-27.15485,-109.4394,Chile - Easter_CL 2,active,Chile
2403,29.50181,34.91774,Israel - Elat,active,Israel
2404,31.84836,-116.6181,Mexico - Ensenada Test 5/1,active,Mexico
2405,31.84836,-116.6181,Mexico - Ensenada Test 0.1666/0.1666,active,Mexico
2406,43.47618,-8.24851,Spain - Ferrol2,active,Spain
2407,38.73466,1.41903,Spain - Formentera,active,Spain
2408,28.49251,-13.85822,Spain - Fuerteventura,active,Spain
2409,-36.189,175.4889,New Zealand - Great_Barrier_Is,active,New Zealand
2410,19.29506,-81.38348,Cayman Islands - George Town,active,Cayman Islands
2411,43.55803,-5.69835,Spain - Gijon,active,Spain
2412,-40.34944,-9.8803,UK - Gough Island,active,UK
2413,-52.64819,-70.20918,Chile - Bahia Gregorio_CL,active,Chile
2414,34.46666,-120.6667,"USA - Oil Platform Harvest, CA",active,USA
2415,47.026,-2.299,France - L'Herbaudière,active,France
2416,47.02495,-2.29889,France - L'Herbaudière 2,active,France
2417,27.78408,-17.90163,Spain - ElHierro,active,Spain
2418,-28.46082,-71.22383,Chile - Huasco_CL 2,active,Chile
2419,-28.46082,-71.22383,Chile - Huasco_CL 3,active,Chile
2420,15.75006,-96.11689,Mexico - Huatulco,active,Mexico
2421,5.284444,-52.58694,"France - Ile Royale, Kourou, French Guiana",active,France
2422,5.284444,-52.58694,"France - Ile Royale, Kourou, French Guiana 2",active,France
2423,-20.20458,-70.14783,Chile - Iquique_CL 2,active,Chile
2424,18.23096,-72.53539,Haïti - Jacmel,active,Haïti
2425,-33.63602,-78.82988,Chile - Juan_Fernandez 2,active,Chile
2426,1.077958,154.8067,Micronesia - Kapingamarangi_FM,active,Micronesia
2427,-6.10667,106.8908,"Indonesia - Kolinamil, Jakarta Port",active,Indonesia
2428,45.9,142.08,Russia - Cape Kril'on,active,Russia
2429,45.23,147.88,Russia - Kuril'sk,active,Russia
2430,43.34653,-8.53012,Spain - Langosteira,active,Spain
2431,34.91618,33.64082,Cyprus - Larnaca,active,Cyprus
2432,46.1585,-1.22065,France - La Rochelle-Pallice 2,active,France
2433,-37.59423,-73.66398,Chile - Lebu 2,active,Chile
2434,48.36,-4.78,France - Le Conquet 2,active,France
2435,49.4819,0.10599,France - Le Havre 2,active,France
2436,60.15532,-1.145192,UK - Lerwick (tsunami),active,UK
2437,46.4975,-1.79373,France - Les Sables d'Olonne 2,active,France
2438,9.649983,-84.66636,Costa Rica - Los Sueños,active,Costa Rica
2439,-15.5156,167.1886,Vanuatu - Luganville,active,Vanuatu
2440,39.89304,4.27056,Spain - Mahon,active,Spain
2441,24.518,56.606,Oman - Majis,active,Oman
2442,21.32,-157.69,"Hawaii; U.S.A. - Makai Pier, Waimanalo, Hawaii",active,Hawaii; U.S.A.
2443,-16.6269,-143.5691,Polynésie Française (French Polynesia) - Makemo - Tuamotu,active,Polynésie Française (French Polynesia)
2444,36.71184,-4.41709,Spain - Malaga,active,Spain
2445,43.87,146.82,Russia - Malokurilskoe,active,Russia
2446,4.0024,-81.9042,Colombia - Malpelo 2,active,Colombia
2447,42.40612,-8.69108,Spain - Marin,active,Spain
2448,-23.0975,-70.45083,Chile - Mejillones_CL 2,active,Chile
2449,44.2107,-1.2951,France - Mimizan,active,France
2450,44.2107,-1.2951,France - Mimizan 2,active,France
2451,43.72867,7.42158,"Monaco - Monaco2, Fontvieille harbour",active,Monaco
2452,36.605,-121.8867,USA - Monterey,active,USA
2453,41.0483,-71.96,"USA - Montauk, NY 1",active,USA
2454,41.0483,-71.96,"USA - Montauk, NY 2",active,USA
2455,42.78,132.86,Russia - Nahodka,active,Russia
2456,9.5,112.5,China - Nansha,active,China
2457,-34.41,173.05,New Zealand - North_Cape,active,New Zealand
2458,46.68,141.86,Russia - Nevel'sk,active,Russia
2459,55.2,166.02,Russia - Nikol'skoe,active,Russia
2460,64.1713,-51.71984,Denmark - Nuuk harbor,active,Denmark
2461,10.64203,-85.656,Costa Rica - Papagayo Marina,active,Costa Rica
2462,-17.53279,-149.5738,Polynésie Française (French Polynesia) - Papeete - ZRN,active,Polynésie Française (French Polynesia)
2463,-25.00898,-70.46873,Chile - Paposo_CL,active,Chile
2464,-25.00898,-70.46873,Chile - Paposo_CL 2,active,Chile
2465,35.03829,34.03688,Cyprus - Paralimni,active,Cyprus
2466,-20.80321,-70.19803,Chile - Patache_CL 2,active,Chile
2467,-45.46708,-72.82005,Chile - Puerto_Chacabuco_CL,active,Chile
2468,15.84334,-87.9587,Honduras - Puerto Cortes,active,Honduras
2469,-49.13723,-74.42538,Chile - Puerto Eden_CL,active,Chile
2470,-32.13561,-71.5293,Chile - Pichidangui_CL 2,active,Chile
2471,-32.13561,-71.5293,Chile - Pichidangui_CL 3,active,Chile
2472,-19.59689,-70.21598,Chile - Pisagua_CL 2,active,Chile
2473,5.89,-162.09,USA - Palmyra Island,active,USA
2474,-43.89846,-73.7482,Chile - Puerto Melinka_CL 2,active,Chile
2475,-41.48474,-72.96124,Chile - Puerto_Montt_CL 2,active,Chile
2476,49.22,143.09,Russia - Poronajsk,active,Russia
2477,42.65,130.8,Russia - Pos'et,active,Russia
2478,-62.47927,-59.6629,Chile - Antarctica Base Prat 3,active,Chile
2479,15.69462,-88.62202,Guatemala - Puerto Barrios,active,Guatemala
2480,12.20111,-86.76444,Nicaragua - Puerto Sandino,active,Nicaragua
2481,15.66667,-96.49167,Mexico - Puerto Angel,active,Mexico
2482,-53.12373,-70.86198,Chile - Punta Arenas_CL 2,active,Chile
2483,43.0092,3.0372,France - Port-La-Nouvelle,active,France
2484,18.53447,-72.38004,Haïti - Port au Prince,active,Haïti
2485,17.93461,-76.8456,Jamaica - Port Royal,active,Jamaica
2486,13.26298,-59.64485,Barbados - Port St. Charles,active,Barbados
2487,10.65,-61.51666,Trinidad & Tobago - Port of Spain,active,Trinidad & Tobago
2488,20.86813,-86.86684,Mexico - Puerto Morelos 2,active,Mexico
2489,-54.9332,-67.61057,Chile - Puerto_Williams_CL 2,active,Chile
2490,19.57,110.82,China - Qinglan,active,China
2491,-32.77555,-71.52528,Chile - Quintero_CL 2,active,Chile
2492,-32.77555,-71.52528,Chile - Quintero_CL 3,active,Chile
2493,22.29111,114.2133,Hong Kong - China - Quarry Bay,active,Hong Kong - China
2494,-39.39766,-73.21493,Chile - Queule_CL,active,Chile
2495,-39.39766,-73.21493,Chile - Queule_CL 2,active,Chile
2496,-36.63614,-73.05726,Chile - Quiriquina_CL,active,Chile
2497,-36.63614,-73.05726,Chile - Quiriquina_CL 2,active,Chile
2498,48.716,-3.966,France - Roscoff 2,active,France
2499,16.34552,-86.54037,Honduras - Roatan Island Punta Gorda Harbor,active,Honduras
2500,16.16844,-95.19684,"Mexico - Salina Cruz, Oax. 2",active,Mexico
2501,43.4613,-3.79076,Spain - Santander,active,Spain
2502,-33.58163,-71.61819,Chile - San_Antonio_CL 2,active,Chile
2503,11.1667,-60.7333,Trinidad & Tobago - Scarborough,active,Trinidad & Tobago
2504,43.3976,3.69911,France - Sete,active,France
2505,37.31849,-6.00772,Spain - Sevilla,active,Spain
2506,60.119,-149.427,USA - Seward_AK 2,active,USA
2507,22.47,113.88,China - Shenzhen,active,China
2508,-33.02769,-71.63541,Chile - Valparaiso2,active,Chile
2509,11.25111,-85.875,Nicaragua - Puerto San Juan del Sur,active,Nicaragua
2510,-20.89278,55.53695,France - Sainte Marie (Reunion island) 2,active,France
2511,46.53,138.33,Russia - Sosunovo,active,Russia
2512,48.97,140.29,Russia - Sovetskaja Gavan',active,Russia
2513,47.41,142.82,Russia - Starodubskoe,active,Russia
2514,48.6416,-2.028,France - Saint-Malo 2,active,France
2515,-7.199969,112.7406,Indonesia - Surabaya,active,Indonesia
2516,22.57,59.52,Oman - Sur,active,Oman
2517,-4.5778,-81.27985,Perú - Talara,active,Perú
2518,-36.69538,-73.10624,Chile - Talcahuano_CL 2,active,Chile
2519,-25.40811,-70.49168,Chile - Taltal_CL 2,active,Chile
2520,-25.40811,-70.49168,Chile - Taltal_CL 3,active,Chile
2521,41.07897,1.21325,Spain - Tarragona,active,Spain
2522,15.78414,-87.45314,Honduras - Tela Harbor,active,Honduras
2523,-22.09376,-70.21165,Chile - Tocopilla_CL 2,active,Chile
2524,-22.09376,-70.21165,Chile - Tocopilla_CL 3,active,Chile
2525,1.82,-78.7287,Colombia - Tumaco,active,Colombia
2526,1.82,-78.7287,Colombia - Tumaco 2,active,Colombia
2527,49.08,142.07,Russia - Uglegorsk,active,Russia
2528,-54.817,-68.217,Argentina - Ushuaia,active,Argentina
2529,-33.02731,-71.62594,Chile - Valparaiso_CL 2,active,Chile
2530,18.0939,-65.4714,USA - Vieques_PR 2,active,USA
2531,42.24314,-8.726,Spain - Vigo,active,Spain
2532,42.60071,-8.77003,Spain - Villagarcia,active,Spain
2533,43.13,131.92,Russia - Vladivostok,active,Russia
2534,-13.17048,-176.1007,France - Mata-Utu (Wallis island),active,France
2535,23.82,57.52,Oman - Khawr Wudam,active,Oman
2536,16.83,112.33,China - Xisha,active,China
2537,44.04,145.85,Russia - Yuzhno-Kuril'sk,active,Russia
2538,21.58,111.82,China - Zhapo,active,China
2539,17.63667,-101.5583,"Mexico - Zihuatanejo, Gro",active,Mexico
2541,38.33833,-0.47777,Ign - Alicante1,active,Spain
2542,38.33889,-0.48139,Ign - Alicante2,active,Spain
2543,37.59639,-0.97361,Ign - Murcia,active,Spain
2544,43.36444,-8.39889,Ign - Coruna,active,Spain
2545,28.47722,-16.24111,Ign - Tenerife13,active,Spain
2546,28.41833,-16.55056,Ign - Tenerife21,active,Spain
2547,28.04694,-16.71805,Ign - Tenerife31,active,Spain
2548,28.49667,-13.85917,Ign - Fuerte,active,Spain
2551,36.83222,-2.484722,Ign - Almeria,active,Spain
2555,42.37,14.43,Italy - Ortona (TEST),active,Italy 
2556,43.62477,13.50652,Italy - Ancona (TEST),active,Italy 
2557,42.95512,13.88976,Italy - San Benedetto del Tronto (TEST),active,Italy 
2558,38.257,22.0767,Aigio,active,Greece
2559,31.2109,29.9235,Alexandria,active,Greece
2560,35.004,25.739,Ierapetra,active,Greece
2561,38.4306,22.4226,Itea,active,Greece
2562,35.349,25.153,Hrakleio,active,Greece
2563,35.419,26.922,Kasos,active,Greece
2564,35.514,23.637,Kasteli,active,Greece
2565,37.26,21.664,Kyparissia,active,Greece
2566,35.9273,27.8575,Plimiri,active,Greece
2567,40.475,25.468,Samothraki,active,Greece
2568,37.7814,20.9053,Zakynthos,active,Greece
100007,45.81019,8.62856,TAD Large,active    ,Italy
100011,38.51468,-8.90935,PT Setubal 01,active    ,Portugal
100018,36.1418,23.0037,JRC01-P,active    ,Greece
100019,36.1418,23.0037,JRC01-R,active    ,Greece
100020,35.224,23.6786,JRC02-P,active    ,Greece
100021,35.224,23.6786,JRC02-R,active    ,Greece
100022,36.79751,21.9628,JRC03-P,active    ,Greece
100023,36.79751,21.9628,JRC03-R,active    ,Greece
100029,38.494234,-8.930979,SET-01,active    ,Portugal
100031,38.8173,15.251701,ISPRA-01,active    ,Italy
100034,38.494234,-8.930979,SET-01a,active    ,Portugal
100037,38.8173,15.251701,ISPRA-02,active    ,Italy
100039,39.44203,-0.31128,PDE-01,active    ,Spain
100040,40.67664,14.75084,ISPRA-03,active    ,Italy
100041,45.64939,13.75794,ISPRA-04,active    ,Italy
100048,33.6127,-7.6054,MAR-01,active    ,Maroc
100050,38.6932,-9.4154,IPMA-IGCAS,active    ,Portugal
100052,37.0988,-8.6668,IPMA-IGLAG,active    ,Portugal
100053,39.951,-8.892,IPMA-IHPEN,active    ,Portugal
100054,41.185,-8.7033,IPMA-IHLEX,active    ,Portugal
100055,36.945,-25.1483,IPMA-IHSMA,active    ,Portugal
100056,32.64,-16.9067,IPMA-IHFUL,active    ,Portugal
100057,37.945,-8.892,IPMA-IHSIN,active    ,Portugal
100058,38.7984,15.1931,FI02,active    ,Italy
100059,38.6932,-9.4154,FCUL-IGCAS,active    ,Portugal
100060,37.0988,-8.6668,FCUL-IGLAG,active    ,Portugal
100063,44.491368,12.282957,ISPRA-05,active    ,Italy
100064,43.87834,8.0188,IDSL-01,active    ,Italy
100065,44.096608,9.857644,ISPRA-06,active    ,Italy
100066,39.21019,9.114272,ISPRA-07,active    ,Italy
100067,39.081612,17.137044,ISPRA-08,active    ,Italy
100068,38.12172,15.64892,ISPRA-09,active    ,Italy
100069,38.19632,15.56351,ISPRA-10,active    ,Italy
100071,35.5,12.604,ISPRA-11,active    ,Italy
100072,37.50454,13.07646,ISPRA-12,active    ,Italy
100075,36.1139,28.0696,NOA-01,active    ,Greece
100077,37.010253,-8.92846,IDSL-04,active    ,Portugal
100078,37.082557,-8.260396,IDSL-05,active    ,Portugal
100079,36.54214,-6.280612,IDSL-06,active    ,Spain
100080,37.567146,-0.978958,IDSL-07,active    ,Spain
100083,36.83483,11.9366,IDSL-10,active    ,Italy
100084,36.669117,15.122803,IDSL-11,active    ,Italy
100086,37.945192,22.936536,IDSL-13,active    ,Greece
100088,36.620688,29.092213,IDSL-15,active    ,Turkey
100091,43.80143,28.59518,IDSL-18,active    ,Romania
100092,44.147532,28.672009,IDSL-19,active    ,Romania
100093,45.162173,29.727191,IDSL-20,active    ,Romania
100097,35.9273,27.8575,NOA-02,active    ,Greece
100101,36.620688,29.092213,SENTEX-01,active    ,
